Boundary,Protocol,Timestamp,Frame_Bytes,TCP_Payload_Bytes
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255325.469321,118,64
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255325.4739792,107,53
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.475073,66,12
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255325.4750736,118,64
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.479777,65,11
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255325.4797778,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255325.481069,122,68
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255325.4856246,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255325.4867632,118,64
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.489082,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.491672,65,11
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255325.4916725,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255325.493034,118,64
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255325.4976768,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255325.4988096,118,64
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.5010843,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.5035932,65,11
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255325.503594,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255325.5048685,128,74
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255325.5096424,108,54
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255325.510718,130,76
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.5130794,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.51569,65,11
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255325.5156908,108,54
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255325.5169454,122,68
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255325.5215137,108,54
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.5287406,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.528741,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.532491,69,15
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.5324912,65,11
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.5344782,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.538407,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.5440638,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.548946,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.556107,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.5588973,65,11
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255325.56264,60,0
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.5660994,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.5694754,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.5790992,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.5825603,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.5900855,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.5935783,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.6151054,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.618723,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.6311047,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.6367033,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.645104,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.64968,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.6570728,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.6605668,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.6702752,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.6730213,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.6831083,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.6886888,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.6971319,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.7017212,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.709133,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.714321,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.7221022,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.7268932,65,11
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.728786,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.732288,69,15
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.7345326,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.7350829,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.7379377,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.7379448,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.7481155,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.7533557,65,11
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255325.7536933,66,12
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255325.7548378,65,11
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255325.7548387,60,0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255325.7568188,66,12
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255325.7578406,66,12
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255325.75959,66,12
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255325.7608254,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.7608259,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.7655036,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.7740972,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.7784016,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.7880986,66,12
Ignition SCADA <-> Middleware (OPC UA),OPC UA,1788255325.7892935,259,205
Ignition SCADA <-> Middleware (OPC UA),OPC UA,1788255325.7901847,125,71
Ignition SCADA <-> Middleware (OPC UA),OPC UA,1788255325.7901855,60,0
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.7912123,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.8000827,66,12
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255325.8020537,60,0
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.803983,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.8121035,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.8170888,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.8264253,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.830331,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.8404317,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.8457184,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.8544278,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.8585854,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.8671272,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.8711798,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.8811457,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.8842616,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.893112,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.8976064,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.9060912,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.910481,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.919101,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.9240828,65,11
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.9288487,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.9322853,69,15
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.934111,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.9341116,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.9376986,65,11
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.9376993,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.946155,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.9516351,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.9601343,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.9647098,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.9741542,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.9774704,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.9861364,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255325.9904728,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.00061,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.0034366,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.012123,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.0174518,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.0252838,66,12
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255326.0264747,118,64
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.0306807,65,11
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255326.0306816,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255326.0306818,60,0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255326.0317636,118,64
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255326.0365562,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255326.0375533,118,64
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.0390959,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.042575,65,11
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255326.0425754,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255326.0440528,122,68
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255326.048437,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255326.049328,118,64
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.051103,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.0546832,65,11
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255326.0546837,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255326.055993,118,64
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255326.0605848,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255326.0614822,118,64
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.0620897,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.0667462,65,11
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255326.0667467,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255326.0681005,128,74
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255326.072673,108,54
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255326.073588,130,76
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.0751147,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.0787632,65,11
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255326.0787637,108,54
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255326.0801065,122,68
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255326.0847518,108,54
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.0871253,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.0906224,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.0981326,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.101456,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.1111362,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.114015,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.1241236,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.1288538,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.1295545,65,11
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.129555,69,15
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255326.1320693,60,0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.1326122,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.1377006,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.137701,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.1430857,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.1521387,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.155741,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.1661339,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.1711264,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.1811364,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.186139,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.1941142,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.1986969,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.206156,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.2091954,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.2201176,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.224705,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.2321503,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.2378805,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.2471492,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.2508569,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.2581475,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.2611368,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.2721956,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.276739,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.2841399,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.289865,65,11
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255326.2943835,66,12
Middleware <-> S7-1200 (OPC UA),OPC UA,1788255326.295753,153,99
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255326.2957535,65,11
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255326.2957542,60,0
Ignition SCADA <-> Middleware (OPC UA),OPC UA,1788255326.2975836,222,168
Ignition SCADA <-> Middleware (OPC UA),OPC UA,1788255326.2984476,125,71
Ignition SCADA <-> Middleware (OPC UA),OPC UA,1788255326.298448,60,0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255326.3013737,66,12
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255326.3029332,66,12
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255326.3066056,66,12
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255326.3079095,65,11
Middleware <-> S7-1200 (OPC UA),OPC UA,1788255326.3122694,150,96
Middleware <-> S7-1200 (OPC UA),OPC UA,1788255326.3201392,60,0
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.3231256,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.3278801,65,11
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.328895,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.3330424,69,15
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.3346407,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.3384528,66,12
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255326.3621528,60,0
Middleware <-> S7-1200 (OPC UA),OPC UA,1788255326.3674645,125,71
Middleware <-> S7-1200 (OPC UA),OPC UA,1788255326.395159,128,74
Middleware <-> S7-1200 (OPC UA),OPC UA,1788255326.3960598,60,0
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.406139,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.409232,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.4201272,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.4251187,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.4341428,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.4375136,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.4471543,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.4532037,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.4614644,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.4656794,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.4745734,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.4782827,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.487192,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.4916308,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.5001476,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.5041707,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.5131507,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.5174553,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.5261579,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.528934,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.5307007,65,11
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.530701,69,15
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.5326948,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.5362844,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.5393078,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.5443823,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.5521543,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.5578866,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.5651896,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.570888,65,11
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255326.5908153,118,64
Middleware <-> S7-1200 (OPC UA),OPC UA,1788255326.593208,187,133
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255326.5966017,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255326.5966027,60,0
Middleware <-> S7-1200 (OPC UA),OPC UA,1788255326.5995877,128,74
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255326.6004884,118,64
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255326.6045866,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255326.606404,118,64
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.609141,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.610035,65,11
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255326.6100352,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255326.612292,122,68
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255326.6157627,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255326.6169038,118,64
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255326.6213076,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255326.622579,118,64
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255326.6266387,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255326.6284282,118,64
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255326.6326962,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255326.6341512,128,74
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255326.638711,108,54
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255326.6398213,130,76
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255326.6441293,108,54
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255326.645621,122,68
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255326.64982,108,54
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.6498206,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.6555004,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.664164,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.6686623,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.6771336,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.6818428,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.690148,66,12
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255326.6921017,60,0
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.6946657,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.7031443,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.7079566,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.716147,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.720794,65,11
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.7289813,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.7289815,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.7337337,69,15
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.7337341,65,11
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.7367182,66,12
Middleware <-> S7-1200 (OPC UA),OPC UA,1788255326.736719,60,0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.741868,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.7431417,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.7472324,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.7573416,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.7627985,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.7701647,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.7732997,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.7821753,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.7859442,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.7961683,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.801783,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.8121705,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.8163602,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.8241594,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.8293908,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.8394804,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.8424108,65,11
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255326.8465514,66,12
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255326.84804,65,11
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255326.8480413,60,0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255326.8507237,66,12
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255326.8520544,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.8531742,66,12
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255326.8548067,66,12
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255326.8560338,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.8580875,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255326.866176,66,12
